Original_x,Optimal_x,Cost,Objective,Runtime
"[3.0, 12.0, 4.0, 4.0, 2331.0, 4.0, 4.0, 1.0, 2.0, 1.0, 4.0, 0.0, 49.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 0.0]","[3.00000000e+00 7.00000000e+00 4.00000000e+00 4.00000000e+00
 1.55741263e+03 4.00000000e+00 4.00000000e+00 1.00000000e+00
 2.00000000e+00 1.00000000e+00 4.00000000e+00 0.00000000e+00
 4.90000000e+01 2.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00]",780.5873703135187,780.5873703135187,0.0811166763305664
"[3.0, 9.0, 2.0, 7.0, 3832.0, 4.0, 4.0, 1.0, 2.0, 0.0, 4.0, 0.0, 64.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3.00000000e+00 7.00000000e+00 4.00000000e+00 7.00000000e+00
 1.51458794e+03 4.00000000e+00 4.00000000e+00 1.00000000e+00
 2.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 6.40000000e+01 2.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]",2322.412057601325,2322.412057601325,0.032719612121582
"[3.0, 12.0, 4.0, 4.0, 1655.0, 0.0, 4.0, 2.0, 2.0, 0.0, 4.0, 0.0, 63.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0]","[3.0000000e+00 7.0000000e+00 4.0000000e+00 4.0000000e+00 1.5108051e+03
 0.0000000e+00 4.0000000e+00 2.0000000e+00 2.0000000e+00 0.0000000e+00
 4.0000000e+00 0.0000000e+00 6.3000000e+01 2.0000000e+00 1.0000000e+00
 2.0000000e+00 0.0000000e+00 1.0000000e+00 1.0000000e+00 0.0000000e+00]",150.19490437262033,150.19490437262033,0.0306160449981689
"[0.0, 6.0, 4.0, 4.0, 1169.0, 4.0, 4.0, 4.0, 2.0, 0.0, 4.0, 0.0, 67.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0]","[0.0000000e+00 5.0677271e-01 4.0000000e+00 4.0000000e+00 1.2343368e+03
 4.0000000e+00 4.0000000e+00 4.0000000e+00 2.0000000e+00 0.0000000e+00
 4.0000000e+00 0.0000000e+00 6.7000000e+01 2.0000000e+00 1.0000000e+00
 2.0000000e+00 0.0000000e+00 1.0000000e+00 1.0000000e+00 0.0000000e+00]",3.0,3.0,0.0849497318267821
"[1.0, 48.0, 2.0, 4.0, 5951.0, 0.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 22.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0]","[1.00000000e+00 5.06772710e-01 4.00000000e+00 4.00000000e+00
 7.81985406e+02 0.00000000e+00 2.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 2.20000000e+01 2.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]",4.0,4.0,0.0726056098937987
"[3.0, 12.0, 4.0, 7.0, 2096.0, 0.0, 3.0, 2.0, 2.0, 0.0, 3.0, 0.0, 49.0, 2.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0]","[3.00000000e+00 5.06772710e-01 4.00000000e+00 7.00000000e+00
 1.45612337e+03 0.00000000e+00 3.00000000e+00 2.00000000e+00
 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00
 4.90000000e+01 2.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]",4.0,4.0,0.06650829315185519
"[0.0, 42.0, 2.0, 3.0, 7882.0, 0.0, 3.0, 2.0, 2.0, 2.0, 4.0, 1.0, 45.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[0.00000000e+00 5.06772710e-01 4.00000000e+00 3.00000000e+00
 8.32101217e+02 0.00000000e+00 3.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 4.00000000e+00 1.00000000e+00
 4.50000000e+01 2.00000000e+00 2.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]",5.0,5.0,0.0773265361785887
"[0.0, 24.0, 3.0, 0.0, 4870.0, 0.0, 2.0, 3.0, 2.0, 0.0, 4.0, 3.0, 53.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0]","[0.00000000e+00 5.06772710e-01 4.00000000e+00 0.00000000e+00
 5.41176495e+02 0.00000000e+00 2.00000000e+00 3.00000000e+00
 2.00000000e+00 0.00000000e+00 4.00000000e+00 3.00000000e+00
 5.30000000e+01 2.00000000e+00 2.00000000e+00 2.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]",5.0,5.0,0.0694165229797362
"[3.0, 36.0, 2.0, 7.0, 9055.0, 4.0, 2.0, 2.0, 2.0, 0.0, 4.0, 3.0, 35.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0]","[3.00000000e+00 5.06772710e-01 4.00000000e+00 7.00000000e+00
 9.99111441e+02 4.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 0.00000000e+00 4.00000000e+00 3.00000000e+00
 3.50000000e+01 2.00000000e+00 2.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00]",5.0,5.0,0.06579613685607891
"[3.0, 24.0, 2.0, 3.0, 2835.0, 2.0, 4.0, 3.0, 2.0, 0.0, 4.0, 1.0, 53.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0]","[3.0000000e+00 5.0677271e-01 4.0000000e+00 3.0000000e+00 1.4829024e+03
 2.0000000e+00 4.0000000e+00 3.0000000e+00 2.0000000e+00 0.0000000e+00
 4.0000000e+00 1.0000000e+00 5.3000000e+01 2.0000000e+00 1.0000000e+00
 1.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]",4.0,4.0,0.08254337310790999
